user_id,display_name,email,home_city_id,home_currency,locale,budget_band,travel_style,traveller_type,segment,date_of_signup,loyalty_tier,status,created_at,updated_at
usr_d032c2ca,Meera Kulkarni,meera.kulkarni903@example.invalid,cty_0b7f5985,CHF,de,shoestring,wellness,family,heavy,2026-01-28,,active,2026-01-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8d2c2759,Marco Kulkarni,marco.kulkarni904@example.invalid,cty_34bbfdfe,INR,ml,value,adventure,business,light,2023-07-08,,active,2023-07-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_944d1a1b,Siddharth Pillai,siddharth.pillai905@example.invalid,cty_d4f5e3a5,INR,en-IN,value,adventure,senior,cold_start,2026-08-08,gold,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8d937b9e,Aarav Kim,aarav.kim906@example.invalid,cty_cfec17b6,INR,en-IN,shoestring,adventure,solo,light,2025-11-14,gold,active,2025-11-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_be4ecc52,Bhavna Ahmed,bhavna.ahmed907@example.invalid,cty_076e8e86,INR,en-IN,luxury,comfort,friends,cold_start,2026-07-21,gold,active,2026-07-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8e500227,Aarav Khan,aarav.khan908@example.invalid,cty_cf1c6ac5,INR,en-IN,mid,slow,business,cold_start,2026-07-10,,active,2026-07-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e5fe70f7,Lakshmi Ahmed,lakshmi.ahmed909@example.invalid,cty_7b89639e,AED,en-IN,value,wellness,solo,cold_start,2026-07-24,none,active,2026-07-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_05fc06c6,Aarav Kulkarni,aarav.kulkarni910@example.invalid,cty_c43cfa94,INR,en-IN,mid,budget,solo,cold_start,2026-07-17,,active,2026-07-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_96e3c90b,Neha Nair,neha.nair911@example.invalid,cty_d401ef6b,INR,ml,mid,luxury,business,cold_start,2026-08-13,gold,active,2026-08-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6f51331a,Neha Weber,neha.weber912@example.invalid,cty_905fd8a1,SGD,zh,shoestring,budget,couple,cold_start,2026-08-09,gold,active,2026-08-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_025837df,Joseph Kim,joseph.kim913@example.invalid,cty_7be8559f,INR,or,mid,luxury,family,light,2024-02-17,gold,active,2024-02-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4f00071d,Elena Verma,elena.verma914@example.invalid,cty_6320eea9,QAR,en-IN,premium,wellness,couple,light,2025-04-25,gold,active,2025-04-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4b816f33,Anita Menon,anita.menon915@example.invalid,cty_5d572c8a,INR,hi,shoestring,budget,backpacker,light,2026-01-18,,active,2026-01-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5b31e64c,Chen Novak,chen.novak916@example.invalid,cty_0d9ab6ff,INR,en-IN,premium,adventure,solo,light,2023-10-22,gold,active,2023-10-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_db93de1b,Thomas Bhat,thomas.bhat917@example.invalid,cty_0d9ab6ff,INR,hi,shoestring,cultural,business,cold_start,2026-07-19,,active,2026-07-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b1a4b433,Elena Iyer,elena.iyer918@example.invalid,cty_bbb31d67,INR,en-IN,mid,adventure,business,heavy,2026-01-11,gold,active,2026-01-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d1506bce,Anita Fernandes,anita.fernandes919@example.invalid,cty_5698a7ab,INR,en-IN,premium,luxury,couple,cold_start,2026-08-17,,active,2026-08-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1c5908a5,Neha Singh,neha.singh920@example.invalid,cty_8b6b1652,INR,en-IN,value,wellness,friends,cold_start,2026-08-02,,active,2026-08-02T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e4f15778,Aisha Pillai,aisha.pillai921@example.invalid,cty_95d040d8,NPR,en-IN,mid,wellness,solo,cold_start,2026-07-30,,active,2026-07-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_be1c9458,Karthik Fernandes,karthik.fernandes922@example.invalid,cty_43d0a650,INR,mr,mid,luxury,friends,heavy,2022-12-01,,inactive,2022-12-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_96127429,Pooja Nair,pooja.nair923@example.invalid,cty_9327d518,INR,hi,premium,cultural,family,light,2023-02-28,silver,active,2023-02-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_858c4559,Leila Ahmed,leila.ahmed924@example.invalid,cty_718f03c7,INR,en-IN,value,wellness,friends,light,2024-09-06,silver,active,2024-09-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_99adb626,Zoya Kulkarni,zoya.kulkarni925@example.invalid,cty_7be8559f,INR,or,mid,slow,business,light,2025-12-07,gold,active,2025-12-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_90951caf,Marco Wong,marco.wong926@example.invalid,cty_ccb4fb74,INR,ne,luxury,budget,couple,cold_start,2026-07-15,silver,active,2026-07-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b4b6a1a5,Nisha Ahmed,nisha.ahmed927@example.invalid,cty_590d4b7b,INR,en-IN,luxury,comfort,business,cold_start,2026-07-22,,active,2026-07-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0b77be24,Ananya Menon,ananya.menon928@example.invalid,cty_36afaa5c,IDR,id,luxury,wellness,family,heavy,2026-07-16,,active,2026-07-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5f5edf0f,Ishaan Rao,ishaan.rao929@example.invalid,cty_7be8559f,INR,en-IN,luxury,budget,couple,cold_start,2026-08-16,silver,active,2026-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a2ad776f,Diya Iyer,diya.iyer930@example.invalid,cty_17b8ef2f,INR,en-IN,shoestring,budget,backpacker,cold_start,2026-08-08,,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_41431693,Meera Kulkarni,meera.kulkarni931@example.invalid,cty_c0f2d9de,NPR,en-IN,mid,slow,couple,light,2024-03-08,none,active,2024-03-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4d83499f,Ritu Costa,ritu.costa932@example.invalid,cty_a97c33ad,INR,en-IN,premium,slow,senior,light,2026-02-11,,active,2026-02-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_643a1ad9,Arun Novak,arun.novak933@example.invalid,cty_cf1c6ac5,INR,en-IN,shoestring,slow,business,heavy,2024-11-17,silver,active,2024-11-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_64eaee79,Pooja Novak,pooja.novak934@example.invalid,cty_d401ef6b,INR,en-IN,value,cultural,friends,light,2025-08-06,,active,2025-08-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c010ce3c,Nikhil Nair,nikhil.nair935@example.invalid,cty_828a7777,INR,ur,luxury,adventure,family,cold_start,2026-07-07,silver,active,2026-07-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d4404e2c,Rohan Shetty,rohan.shetty936@example.invalid,cty_b6ccbb3b,INR,or,value,slow,family,cold_start,2026-08-14,gold,active,2026-08-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_71852a92,Diya Das,diya.das937@example.invalid,cty_828a7777,INR,en-IN,shoestring,cultural,backpacker,cold_start,2026-08-11,silver,active,2026-08-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_247f37bf,Rahul Kim,rahul.kim938@example.invalid,cty_17b8ef2f,INR,en-IN,mid,luxury,solo,light,2025-11-17,gold,active,2025-11-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9c28ee85,Leila Rossi,leila.rossi939@example.invalid,cty_bbb31d67,INR,en-IN,mid,wellness,family,light,2025-11-10,silver,active,2025-11-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8eb4e3e7,Sneha Reddy,sneha.reddy940@example.invalid,cty_f29656ff,INR,mr,luxury,slow,friends,heavy,2023-11-20,,active,2023-11-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_394de344,Siddharth Iyer,siddharth.iyer941@example.invalid,cty_905fd8a1,SGD,zh,mid,budget,senior,cold_start,2026-07-17,,active,2026-07-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_67de0711,Anita Shetty,anita.shetty942@example.invalid,cty_d401ef6b,INR,ml,shoestring,comfort,couple,light,2025-03-03,none,active,2025-03-03T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ecb18174,Pooja Ahmed,pooja.ahmed943@example.invalid,cty_c97e6cd5,INR,hi,luxury,adventure,family,light,2024-08-22,silver,active,2024-08-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c4dc3602,Maya Singh,maya.singh944@example.invalid,cty_95e7c8ca,INR,mr,premium,wellness,senior,cold_start,2026-07-07,none,active,2026-07-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_cb58a9e1,Daniel Iyer,daniel.iyer945@example.invalid,cty_f29656ff,INR,en-IN,premium,budget,business,cold_start,2026-08-15,silver,active,2026-08-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9ae9cbcb,Nikhil Pillai,nikhil.pillai946@example.invalid,cty_6320eea9,QAR,en-IN,mid,slow,solo,cold_start,2026-08-13,none,active,2026-08-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ea269383,Daniel Das,daniel.das947@example.invalid,cty_f8b75f8e,INR,en-IN,premium,cultural,couple,heavy,2025-03-24,silver,active,2025-03-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_22a5c239,Kabir Joshi,kabir.joshi948@example.invalid,cty_c0f2d9de,NPR,ne,luxury,cultural,friends,cold_start,2026-08-16,none,active,2026-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6fe2485d,Ishaan Ahmed,ishaan.ahmed949@example.invalid,cty_7b89639e,AED,en-IN,value,luxury,couple,cold_start,2026-07-23,,active,2026-07-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c6accd8f,Arun Silva,arun.silva950@example.invalid,cty_95e7c8ca,INR,en-IN,value,comfort,family,cold_start,2026-07-08,gold,active,2026-07-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_32856f40,Meera Wong,meera.wong951@example.invalid,cty_5698a7ab,INR,hi,mid,budget,backpacker,heavy,2024-02-15,silver,active,2024-02-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0021edc6,Ananya Khan,ananya.khan952@example.invalid,cty_0d9ab6ff,INR,hi,value,wellness,family,cold_start,2026-07-06,,inactive,2026-07-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a8b27631,Omar Pillai,omar.pillai953@example.invalid,cty_36afaa5c,IDR,id,mid,cultural,friends,light,2025-12-10,gold,active,2025-12-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d9d2bfaa,Fatima Bhat,fatima.bhat954@example.invalid,cty_95d040d8,NPR,en-IN,premium,comfort,business,cold_start,2026-07-31,,active,2026-07-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_fe13fe0f,Ritu Gupta,ritu.gupta955@example.invalid,cty_d4f5e3a5,INR,te,luxury,wellness,backpacker,cold_start,2026-08-14,,active,2026-08-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c9f09bba,Grace Nair,grace.nair956@example.invalid,cty_c07454f1,INR,hi,mid,budget,friends,cold_start,2026-07-22,,active,2026-07-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3e6ed8be,Omar Iyer,omar.iyer957@example.invalid,cty_95d040d8,NPR,en-IN,premium,cultural,backpacker,light,2025-08-16,none,active,2025-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_bedf358a,Arjun Khan,arjun.khan958@example.invalid,cty_95e7c8ca,INR,en-IN,value,slow,solo,heavy,2023-03-22,,active,2023-03-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7ff5c9a5,Aditya Novak,aditya.novak959@example.invalid,cty_0b92e2e7,INR,en-IN,luxury,budget,couple,light,2024-08-24,silver,active,2024-08-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6498a0a8,Leila Fernandes,leila.fernandes960@example.invalid,cty_0b92e2e7,INR,en-IN,shoestring,wellness,couple,light,2023-10-03,silver,active,2023-10-03T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_48ec046f,Omar Shetty,omar.shetty961@example.invalid,cty_cf1c6ac5,INR,en-IN,value,adventure,friends,light,2026-06-25,none,active,2026-06-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_48a549df,Nisha Costa,nisha.costa962@example.invalid,cty_aa759717,INR,hi,value,slow,friends,cold_start,2026-08-06,,active,2026-08-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8020be6b,Tanvi Ahmed,tanvi.ahmed963@example.invalid,cty_d4f5e3a5,INR,en-IN,premium,budget,backpacker,cold_start,2026-07-24,none,active,2026-07-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3e1b3843,Elena Rossi,elena.rossi964@example.invalid,cty_5698a7ab,INR,en-IN,mid,cultural,backpacker,light,2024-10-09,none,active,2024-10-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_65b43f7e,Manav Tanaka,manav.tanaka965@example.invalid,cty_3503e391,INR,en-IN,luxury,cultural,friends,heavy,2024-04-06,silver,active,2024-04-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8ff59c1a,Sofia Menon,sofia.menon966@example.invalid,cty_95e7c8ca,INR,en-IN,value,adventure,couple,light,2025-09-14,silver,active,2025-09-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a36d3b50,Sofia Costa,sofia.costa967@example.invalid,cty_590d4b7b,INR,en-IN,luxury,wellness,solo,heavy,2025-10-01,,active,2025-10-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_11c77a9c,Chen Das,chen.das968@example.invalid,cty_79cbc59b,BTN,en-IN,value,wellness,business,light,2023-04-01,gold,active,2023-04-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4efab0b7,Aisha Reddy,aisha.reddy969@example.invalid,cty_cfec17b6,INR,gu,value,adventure,couple,light,2024-10-31,,active,2024-10-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b678aa48,Sneha Verma,sneha.verma970@example.invalid,cty_cf1c6ac5,INR,en-IN,value,budget,senior,cold_start,2026-07-14,silver,active,2026-07-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5c20b1bf,Rahul Tanaka,rahul.tanaka971@example.invalid,cty_8b6b1652,INR,ml,shoestring,budget,senior,cold_start,2026-07-30,none,active,2026-07-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4e8e3f6d,Devi Mehta,devi.mehta972@example.invalid,cty_51a149b7,JPY,en-IN,luxury,adventure,business,light,2026-04-27,none,active,2026-04-27T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_61ab0eaf,Ishaan Rao,ishaan.rao973@example.invalid,cty_5d572c8a,INR,en-IN,mid,adventure,friends,heavy,2024-03-07,gold,active,2024-03-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e47b6104,Priya Pillai,priya.pillai974@example.invalid,cty_ab50efee,INR,en-IN,value,slow,backpacker,cold_start,2026-08-06,none,active,2026-08-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_48a9da2b,Kavya Sharma,kavya.sharma975@example.invalid,cty_36afaa5c,IDR,en-IN,shoestring,budget,friends,cold_start,2026-07-19,silver,active,2026-07-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d06b6075,Farhan Wong,farhan.wong976@example.invalid,cty_8b6b1652,INR,en-IN,shoestring,cultural,solo,cold_start,2026-07-30,,active,2026-07-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_57798fdb,Kabir Chatterjee,kabir.chatterjee977@example.invalid,cty_c43cfa94,INR,en-IN,value,adventure,couple,heavy,2024-06-21,,active,2024-06-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_db9c91fe,Elena Kim,elena.kim978@example.invalid,cty_a50bc5dd,LKR,en-IN,shoestring,slow,backpacker,heavy,2024-06-30,gold,active,2024-06-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_bc4b67f6,Ritu Mehta,ritu.mehta979@example.invalid,cty_7fc82336,INR,ta,premium,cultural,senior,cold_start,2026-08-17,gold,active,2026-08-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5f3244b4,Ritu Rossi,ritu.rossi980@example.invalid,cty_7cb0b529,INR,en-IN,value,luxury,friends,light,2026-03-09,,active,2026-03-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_63d19d4c,Kabir Singh,kabir.singh981@example.invalid,cty_9327d518,INR,en-IN,shoestring,adventure,friends,cold_start,2026-08-08,,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ee5c9717,Pooja Fernandes,pooja.fernandes982@example.invalid,cty_43d0a650,INR,mr,premium,comfort,senior,cold_start,2026-08-07,none,active,2026-08-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a015811e,Sanjay Khan,sanjay.khan983@example.invalid,cty_6320eea9,QAR,ar,luxury,wellness,backpacker,light,2024-06-28,none,active,2024-06-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6dd7fb46,Imran Silva,imran.silva984@example.invalid,cty_67ee7f6f,INR,ml,premium,comfort,senior,cold_start,2026-08-14,,active,2026-08-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ba8453d8,Gautam Fernandes,gautam.fernandes985@example.invalid,cty_7be8559f,INR,en-IN,luxury,luxury,friends,cold_start,2026-07-24,silver,active,2026-07-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9dee989f,Grace Chatterjee,grace.chatterjee986@example.invalid,cty_32e8e65c,INR,hi,shoestring,cultural,couple,light,2024-08-16,silver,active,2024-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_81cc2de0,Gautam Nair,gautam.nair987@example.invalid,cty_0d062a51,INR,en-IN,shoestring,slow,backpacker,cold_start,2026-08-07,none,active,2026-08-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_67ff2106,Fatima Menon,fatima.menon988@example.invalid,cty_0d062a51,INR,en-IN,mid,wellness,business,light,2026-04-15,,active,2026-04-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9474016b,Imran Sharma,imran.sharma989@example.invalid,cty_34bbfdfe,INR,en-IN,luxury,budget,business,cold_start,2026-07-17,gold,active,2026-07-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_cb5d7788,Shreya Kim,shreya.kim990@example.invalid,cty_aa759717,INR,en-IN,value,budget,solo,heavy,2026-06-18,none,active,2026-06-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b27d9336,Tanvi Kim,tanvi.kim991@example.invalid,cty_cfec17b6,INR,en-IN,mid,cultural,business,light,2025-02-10,none,active,2025-02-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_2433031a,Siddharth Khan,siddharth.khan992@example.invalid,cty_1ced6ede,AED,en-IN,luxury,wellness,senior,light,2026-06-22,,active,2026-06-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_758134b1,Ritu Rossi,ritu.rossi993@example.invalid,cty_009c9fd2,LKR,en-IN,mid,luxury,couple,cold_start,2026-07-14,silver,active,2026-07-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9a715a19,Nisha Tanaka,nisha.tanaka994@example.invalid,cty_ab50efee,INR,bn,value,adventure,senior,cold_start,2026-07-21,silver,active,2026-07-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e5c87ca2,Nisha Bhat,nisha.bhat995@example.invalid,cty_9aa02925,MVR,ar,shoestring,budget,business,light,2025-06-08,none,active,2025-06-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_2881e5be,Shreya Bose,shreya.bose996@example.invalid,cty_d4f5e3a5,INR,en-IN,value,slow,senior,cold_start,2026-07-21,silver,active,2026-07-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_78513cd2,Gautam Rao,gautam.rao997@example.invalid,cty_caf3c1ee,INR,gu,shoestring,cultural,business,heavy,2025-03-03,none,active,2025-03-03T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_27d59335,Aditya Weber,aditya.weber998@example.invalid,cty_d401ef6b,INR,ml,value,adventure,couple,light,2024-08-20,gold,active,2024-08-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_bcc051ad,Aisha Rao,aisha.rao999@example.invalid,cty_0d9ab6ff,INR,hi,luxury,adventure,solo,light,2026-01-19,,active,2026-01-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d8a9b9b3,Vikram Tanaka,vikram.tanaka1000@example.invalid,cty_d4f5e3a5,INR,en-IN,shoestring,budget,couple,cold_start,2026-08-09,none,active,2026-08-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_2e38cf37,Bhavna Bhat,bhavna.bhat1001@example.invalid,cty_79cbc59b,BTN,en-IN,shoestring,comfort,couple,cold_start,2026-07-16,gold,active,2026-07-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_63d6db20,Arjun Novak,arjun.novak1002@example.invalid,cty_7f673457,INR,ta,luxury,cultural,senior,cold_start,2026-07-14,,active,2026-07-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_de0e4344,Kavya Novak,kavya.novak1003@example.invalid,cty_34bbfdfe,INR,ml,shoestring,slow,senior,light,2026-07-19,gold,active,2026-07-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_95bee04e,Grace Weber,grace.weber1004@example.invalid,cty_79cbc59b,BTN,en-IN,mid,budget,business,heavy,2023-05-13,,active,2023-05-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0389057b,Joseph Shetty,joseph.shetty1005@example.invalid,cty_5698a7ab,INR,hi,mid,wellness,solo,cold_start,2026-08-17,,active,2026-08-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_bac1ae76,Grace Nair,grace.nair1006@example.invalid,cty_718f03c7,INR,en-IN,luxury,budget,friends,cold_start,2026-07-20,,active,2026-07-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a9e888d0,Nikhil Costa,nikhil.costa1007@example.invalid,cty_bbb31d67,INR,en-IN,luxury,luxury,friends,cold_start,2026-07-09,silver,active,2026-07-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_51275e79,Pooja Bose,pooja.bose1008@example.invalid,cty_d401ef6b,INR,ml,shoestring,luxury,business,cold_start,2026-07-29,gold,active,2026-07-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8f241d83,Farhan Shetty,farhan.shetty1009@example.invalid,cty_7f673457,INR,en-IN,shoestring,slow,family,cold_start,2026-07-25,gold,active,2026-07-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_acd89323,Neha Verma,neha.verma1010@example.invalid,cty_95e7c8ca,INR,mr,mid,comfort,friends,cold_start,2026-07-13,silver,active,2026-07-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d5cd5550,Omar Das,omar.das1011@example.invalid,cty_32e8e65c,INR,en-IN,value,wellness,family,cold_start,2026-07-20,,active,2026-07-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ab2353de,Sneha Wong,sneha.wong1012@example.invalid,cty_3503e391,INR,ta,value,slow,family,light,2025-02-13,silver,active,2025-02-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_bf4b6b58,Maya Tanaka,maya.tanaka1013@example.invalid,cty_828a7777,INR,ur,premium,luxury,family,cold_start,2026-07-21,silver,active,2026-07-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_428c2df2,Vikram Verma,vikram.verma1014@example.invalid,cty_51a149b7,JPY,ja,luxury,budget,business,cold_start,2026-07-24,gold,active,2026-07-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9694b4a3,Ritu Joshi,ritu.joshi1015@example.invalid,cty_caf3c1ee,INR,en-IN,mid,adventure,senior,light,2024-02-01,silver,active,2024-02-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_53cbafa7,Imran Novak,imran.novak1016@example.invalid,cty_79cbc59b,BTN,ne,premium,budget,backpacker,cold_start,2026-08-07,,active,2026-08-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0e5a0620,Marco Khan,marco.khan1017@example.invalid,cty_621f4a84,INR,mr,mid,adventure,family,cold_start,2026-07-28,gold,active,2026-07-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_57890fbe,Omar Pillai,omar.pillai1018@example.invalid,cty_36afaa5c,IDR,en-IN,premium,budget,friends,light,2023-02-09,gold,active,2023-02-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_243cefe8,Rohan Bose,rohan.bose1019@example.invalid,cty_bbb31d67,INR,kn,mid,slow,couple,heavy,2024-02-11,gold,active,2024-02-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4be86d73,Thomas Sharma,thomas.sharma1020@example.invalid,cty_3503e391,INR,en-IN,luxury,luxury,backpacker,light,2025-07-31,none,active,2025-07-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b11d6d2c,Farhan Verma,farhan.verma1021@example.invalid,cty_c07454f1,INR,hi,mid,comfort,senior,cold_start,2026-07-07,none,active,2026-07-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7a1346e6,Rohan Kulkarni,rohan.kulkarni1022@example.invalid,cty_cfec17b6,INR,en-IN,value,wellness,business,heavy,2023-05-06,none,active,2023-05-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_2182a4d3,Rohan Khan,rohan.khan1023@example.invalid,cty_c07454f1,INR,hi,value,wellness,couple,cold_start,2026-07-21,silver,active,2026-07-21T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_86b17c0e,Devi Mehta,devi.mehta1024@example.invalid,cty_ccb4fb74,INR,ne,shoestring,luxury,friends,heavy,2024-03-17,,active,2024-03-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e572b881,Ritu Kulkarni,ritu.kulkarni1025@example.invalid,cty_f8b75f8e,INR,en-IN,shoestring,slow,family,cold_start,2026-08-02,silver,active,2026-08-02T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_895960e2,Joseph Rossi,joseph.rossi1026@example.invalid,cty_718f03c7,INR,en-IN,luxury,comfort,backpacker,cold_start,2026-07-12,gold,active,2026-07-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7f9533ad,Aarav Patel,aarav.patel1027@example.invalid,cty_36afaa5c,IDR,en-IN,value,adventure,senior,cold_start,2026-07-09,none,active,2026-07-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e2ca58e8,Priya Ahmed,priya.ahmed1028@example.invalid,cty_c43cfa94,INR,bn,premium,adventure,friends,cold_start,2026-07-19,none,active,2026-07-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_90afe18c,Arjun Fernandes,arjun.fernandes1029@example.invalid,cty_f8b75f8e,INR,ta,mid,adventure,friends,light,2025-08-18,none,active,2025-08-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
